stop_id,ticket_amount,ticket_status
50200,70,overdue
14140,30,paid
60347,50,paid
124320,50,overdue
110448,85,50,paid
65741,30,overdue
107026,60,overdue
1958,50,overdue
23377,50,50,overdue
134259,60,overdue
83463,33,overdue
100135,45,50,paid
135329,55,overdue
126392,32,overdue
165715,40,paid
22789,40,paid
16451,42,50,overdue
62066,40,challenged
90318,45,50,paid
59597,45,overdue
58060,40,overdue
201380,50,paid
161985,40,50,overdue
37384,75,overdue
145974,30,50,overdue
181757,22,overdue
180096,40,overdue
9001,35,50,paid
144894,40,50,overdue
43369,60,paid
5077,60,paid
182499,50,overdue
165036,55,overdue
114591,60,50,overdue
54600,20,paid
59974,23,50,overdue
36970,50,paid
128660,45,overdue
181935,45,overdue
34968,40,overdue
44414,75,overdue
182941,65,challenged
182315,65,overdue
173620,40,overdue
99779,55,paid
138440,50,paid
49980,45,50,challenged
90911,65,challenged
193242,30,paid
9415,17,overdue
48792,60,paid
11940,30,overdue
83027,39,overdue
146956,55,paid
64247,40,challenged
74694,26,overdue
58566,45,paid
95433,55,challenged
130745,31,overdue
90650,35,50,pending
138166,33,overdue
41442,41,overdue
157058,28,50,overdue
94438,25,paid
182443,45,50,overdue
127203,30,50,overdue
78746,45,overdue
165817,50,paid
150404,45,paid
76635,30,paid
60700,34,50,overdue
140985,44,overdue
148362,45,50,overdue
82329,58,overdue
45822,40,50,overdue
116315,35,paid
103338,80,50,pending
122279,30,overdue
171407,100,overdue
182528,25,overdue
134050,55,paid
94218,70,overdue
155968,38,overdue
106058,30,50,paid
23638,37,overdue
172421,50,overdue
2289,60,overdue
37732,55,challenged
72721,30,overdue
58847,65,overdue
200333,55,overdue
41467,35,overdue
160709,35,overdue
52524,65,overdue
109492,50,overdue
119447,50,overdue
115092,65,overdue
15768,35,overdue
145263,15,50,overdue
113619,45,paid
196376,40,paid
3525,50,50,pending
142530,50,overdue
187603,30,paid
38847,55,paid
160968,46,overdue
27252,30,paid
133904,40,paid
138372,70,50,overdue
165497,45,overdue
21578,85,challenged
67475,40,50,overdue
167270,40,50,paid
134995,40,overdue
16492,31,50,overdue
193846,50,overdue
165723,45,50,overdue
199389,25,50,overdue
504,40,overdue
89894,20,paid
78282,60,overdue
127631,50,challenged
92081,25,paid
176828,30,overdue
196565,65,paid
187345,54,overdue
36826,35,overdue
171007,50,overdue
122563,15,overdue
49734,55,paid
24072,35,paid
45766,65,50,paid
4228,21,50,overdue
28035,35,paid
144305,75,paid
8839,55,paid
36739,30,overdue
165133,20,50,paid
133113,23,overdue
80485,45,challenged
184501,15,paid
176754,21,50,overdue
136105,42,overdue
167883,45,paid
57722,50,overdue
105265,58,50,overdue
43940,45,overdue
141148,55,pending
122011,65,overdue
101421,45,50,overdue
16031,50,paid
201029,29,overdue
96057,35,overdue
198764,50,overdue
134996,35,paid
184053,30,50,overdue
114886,90,paid
147986,80,50,pending
154248,30,overdue
150271,40,paid
85241,70,overdue
40734,50,paid
31611,55,overdue
46162,30,paid
14219,55,challenged
175110,65,50,challenged
122258,60,overdue
26582,55,paid
173862,45,pending
173678,50,paid
61835,55,50,paid
179089,65,50,paid
106086,60,overdue
12296,45,paid
24686,95,pending
155835,25,paid
21501,70,50,challenged
194448,21,overdue
8473,50,50,overdue
121808,65,overdue
162628,50,overdue
167955,75,pending
61123,50,paid
149985,75,overdue
15013,70,paid
153757,50,paid
185764,80,overdue
42967,35,overdue
26461,55,overdue
91106,44,overdue
108849,39,50,overdue
182419,25,overdue
7029,65,50,paid
29245,75,challenged
142883,45,paid
176359,45,50,paid
17313,40,challenged
76459,40,paid
25590,25,pending
55462,30,overdue
198789,55,50,paid
49659,65,50,paid
163092,21,overdue
65913,40,50,overdue
22152,32,overdue
119242,20,paid
59792,55,50,paid
194820,35,50,paid
102331,70,overdue
177971,50,overdue
64171,50,paid
108141,70,paid
55594,30,overdue
150056,55,overdue
53244,95,overdue
68831,35,50,paid
91233,60,50,overdue
38006,85,overdue
200810,40,50,overdue
140650,50,overdue
54817,30,50,overdue
140834,55,overdue
15640,43,overdue
51212,40,50,overdue
179777,45,overdue
153078,65,overdue
107153,45,50,overdue
66189,35,overdue
75108,90,pending
112926,65,paid
145886,80,50,paid
178501,45,paid
127067,35,overdue
164364,35,overdue
184479,70,pending
88609,55,overdue
176068,30,paid
137952,45,50,challenged
128326,58,overdue
187974,40,paid
129545,45,paid
57947,45,overdue
76285,20,overdue
179355,65,overdue
4195,60,overdue
90182,35,overdue
63633,35,overdue
136006,55,paid
166834,60,paid
118628,95,overdue
61675,45,overdue
159517,80,pending
53864,60,overdue
202283,45,paid
37354,25,overdue
4149,45,50,overdue
185526,40,paid
150097,20,overdue
75415,45,overdue
123888,95,paid
137611,55,50,paid
59299,65,overdue
173823,75,pending
110363,75,50,overdue
63211,25,overdue
171805,40,50,paid
138972,30,pending
113581,65,challenged
93131,40,50,paid
168312,23,overdue
163953,50,challenged
189016,60,paid
147003,45,paid
57310,49,50,overdue
99336,75,50,paid
144816,45,pending
75432,17,overdue
70703,55,overdue
110689,50,50,paid
39817,50,paid
66978,45,pending
95965,59,50,overdue
15051,65,paid
40937,32,overdue
83577,45,overdue
76873,40,50,overdue
18850,35,paid
77892,55,challenged
179402,95,overdue
137524,45,50,overdue
81245,28,overdue
40322,90,50,overdue
57401,55,50,overdue
14918,40,overdue
191434,60,overdue
137591,55,paid
98078,75,challenged
27053,65,paid
10411,50,paid
39468,30,paid
140815,40,50,overdue
30216,20,overdue
184146,35,pending
62401,65,overdue
63342,50,paid
177084,65,paid
68984,30,paid
199632,45,overdue
41423,55,paid
166488,30,paid
60011,50,overdue
778,35,overdue
8655,75,paid
105979,30,overdue
124358,100,overdue
195375,45,overdue
4406,75,pending
186051,30,overdue
104924,55,paid
170819,75,paid
137651,21,50,overdue
92925,35,overdue
97423,90,paid
132883,55,overdue
75172,40,50,overdue
185640,65,paid
134165,55,challenged
116086,35,overdue
194930,35,50,paid
199400,40,challenged
2038,45,overdue
54684,52,overdue
132275,60,paid
53399,80,50,challenged
132231,60,overdue
42962,35,paid
26828,55,challenged
190148,50,paid
49708,90,50,challenged
14716,85,overdue
200625,70,50,overdue
6329,60,overdue
124226,55,paid
159157,45,50,paid
79323,55,50,paid
98506,54,50,overdue
176456,40,paid
130426,28,overdue
188355,30,paid
59179,50,overdue
91930,65,overdue
115886,45,overdue
35682,50,paid
149980,40,paid
156662,45,50,overdue
43224,26,50,overdue
194823,50,paid
138144,55,overdue
67517,35,overdue
92095,20,50,paid
137007,35,50,paid
143629,27,overdue
92851,32,overdue
288,34,50,overdue
121291,40,overdue
108595,60,overdue
184398,55,paid
21317,60,paid
163700,22,overdue
56618,55,paid
140511,45,paid
130694,35,paid
162393,35,50,overdue
142136,30,overdue
116402,50,paid
142849,70,50,overdue
195165,29,50,overdue
162662,35,overdue
122147,35,overdue
85703,29,overdue
191910,45,challenged
114909,35,overdue
82511,40,overdue
123844,45,challenged
1124,39,overdue
196914,45,paid
146236,45,overdue
34499,30,50,paid
46940,26,overdue
5003,35,paid
161058,55,paid
65327,23,overdue
135789,90,overdue
93453,55,paid
35903,30,50,overdue
140549,35,50,paid
168244,30,paid
10868,40,overdue
127297,60,challenged
113570,40,paid
54201,85,overdue
131893,60,paid
110471,50,paid
197956,40,overdue
126601,35,paid
110516,55,50,overdue
77468,40,paid
28111,25,paid
86684,45,50,paid
151292,30,overdue
9099,85,overdue
143444,55,paid
56691,38,overdue
8708,85,overdue
13372,25,50,pending
116715,75,overdue
180448,65,50,paid
53442,50,challenged
68378,35,paid
184769,35,pending
133445,30,overdue
172428,26,overdue
139860,65,paid
89407,30,paid
103167,50,50,paid
157146,85,overdue
115939,30,overdue
92604,70,overdue
185745,40,paid
79646,20,paid
162018,50,paid
139015,75,pending
74862,40,challenged
4226,35,paid
174463,50,paid
136331,40,50,overdue
39009,30,overdue
118583,20,pending
150534,47,50,overdue
99344,42,50,overdue
173573,40,challenged
120729,35,50,paid
161601,43,overdue
122398,65,challenged
109135,35,overdue
140692,25,overdue
7449,25,overdue
32498,50,overdue
37308,85,overdue
88189,41,overdue
33840,65,overdue
94152,50,paid
137501,50,challenged
158676,45,overdue
187737,50,50,overdue
197214,55,50,overdue
90058,70,overdue
94570,55,overdue
69726,70,50,challenged
150599,45,overdue
177104,80,50,paid
6528,35,50,pending
68358,35,paid
69294,45,50,challenged
27727,45,50,pending
102623,51,overdue
166233,35,paid
189816,40,overdue
27838,28,overdue
186874,45,overdue
65627,55,paid
163337,45,paid
121585,75,paid
73677,18,overdue
95855,70,challenged
138834,28,50,overdue
39399,45,overdue
128671,40,overdue
37745,50,overdue
27762,50,paid
169658,75,overdue
64870,65,challenged
151356,55,50,overdue
35710,65,overdue
123028,40,paid
122023,50,pending
115233,35,50,overdue
118842,40,paid
26241,40,pending
187536,57,50,overdue
6116,40,paid
5626,60,overdue
119641,40,paid
135690,30,paid
116828,50,overdue
19106,50,overdue
191353,45,50,paid
148632,20,50,overdue
146846,80,overdue
160716,50,overdue
137701,36,overdue
189407,40,overdue
179820,35,overdue
165532,45,paid
118576,35,50,overdue
63214,75,50,paid
108177,70,50,overdue
72066,25,paid
97608,80,50,overdue
127944,50,pending
36523,55,pending
54272,33,50,overdue
9212,50,50,overdue
154918,40,overdue
139101,65,paid
184030,29,50,overdue
4733,90,paid
34330,28,overdue
116593,43,overdue
45566,45,challenged
33529,50,50,overdue
51329,45,paid
18575,45,paid
138349,40,overdue
45104,25,challenged
3332,65,overdue
49642,21,50,overdue
70657,65,paid
139272,39,overdue
126534,55,paid
86837,60,paid
147430,80,challenged
176976,55,50,paid
103948,50,challenged
59236,35,overdue
50987,38,overdue
25933,60,challenged
76471,70,pending
38339,40,overdue
33186,25,paid
163853,65,50,pending
166166,50,50,paid
132086,38,50,overdue
12735,40,overdue
136301,80,50,paid
70073,70,overdue
142677,55,overdue
22903,33,overdue
36377,45,overdue
123300,75,paid
82935,65,challenged
156051,55,overdue
181014,70,paid
84604,30,pending
116668,65,50,overdue
54729,35,50,paid
149112,40,50,paid
150037,45,overdue
95721,65,50,overdue
36422,60,paid
27109,35,paid
88475,45,50,overdue
110265,40,50,paid
158437,35,50,paid
157957,70,paid
60690,45,paid
111318,45,50,challenged
148748,36,overdue
192764,50,paid
40058,45,paid
125997,55,overdue
195757,45,overdue
147486,45,overdue
149768,25,overdue
191089,40,paid
14505,20,overdue
19241,20,overdue
49593,30,overdue
110745,30,overdue
182202,35,overdue
72225,60,50,overdue
133984,43,50,overdue
91629,75,paid
176474,40,50,paid
7132,35,paid
183309,35,challenged
96698,80,paid
53960,35,overdue
191435,35,paid
142360,40,50,overdue
49471,75,challenged
147901,35,paid
87918,70,50,paid
105821,35,challenged
105592,65,50,overdue
111045,60,paid
81191,50,challenged
1580,70,50,paid
42875,25,paid
143059,85,overdue
34008,50,paid
114126,45,50,overdue
112984,40,paid
53591,80,overdue
1245,40,challenged
104303,65,overdue
171484,70,paid
185835,40,50,overdue
159871,60,50,paid
122484,55,challenged
48928,60,overdue
119956,40,overdue
119614,40,overdue
171337,60,50,paid
38508,50,paid
85816,50,challenged
105302,25,50,paid
61697,45,50,overdue
108125,35,paid
174145,30,paid
139515,45,pending
41825,30,pending
81926,25,paid
166892,40,pending
40727,55,overdue
68076,35,challenged
18377,50,challenged
54979,25,overdue
118170,39,overdue
156194,55,overdue
180337,25,50,overdue
75537,65,challenged
1581,33,50,overdue
121082,55,paid
120253,65,paid
44138,50,overdue
84831,25,50,overdue
185226,30,overdue
59394,50,50,paid
89396,25,overdue
188839,45,pending
133179,50,challenged
27628,45,50,overdue
52653,55,overdue
74615,50,paid
142310,35,50,overdue
122042,65,overdue
157530,45,overdue
43004,35,overdue
73203,55,50,overdue
182476,70,50,overdue
129454,50,paid
154553,50,50,overdue
58219,30,overdue
54099,45,paid
105583,50,50,paid
62199,65,challenged
166186,55,paid
82429,40,overdue
183784,25,challenged
84477,19,overdue
118347,35,overdue
153104,30,50,overdue
18920,45,paid
160267,34,overdue
33735,25,overdue
13449,55,overdue
69349,50,50,challenged
19652,35,pending
149083,30,50,paid
148810,55,overdue
33693,39,overdue
50514,50,overdue
168282,50,paid
140167,40,50,overdue
18935,35,50,overdue
147573,40,overdue
91177,30,paid
186775,27,overdue
38292,35,50,overdue
115542,30,50,overdue
81552,15,overdue
153158,60,overdue
39096,30,overdue
83306,65,50,paid
109120,59,overdue
36282,90,overdue
93925,55,challenged
3235,100,overdue
181106,45,paid
132736,40,50,paid
122771,75,paid
130769,50,overdue
39893,65,50,overdue
31689,35,50,challenged
20003,31,overdue
10164,40,50,paid
31123,35,paid
97657,30,paid
14893,45,overdue
105406,26,overdue
177920,40,overdue
1289,25,overdue
175919,60,50,paid
166916,75,50,paid
86936,80,overdue
155227,40,paid
87292,45,50,overdue
181558,40,50,paid
30996,40,overdue
156693,35,challenged
194780,30,paid
128684,80,overdue
56268,65,paid
111637,65,overdue
2937,65,overdue
179808,45,challenged
2365,32,50,overdue
180024,55,50,paid
21694,30,paid
141243,65,paid
99507,27,50,overdue
161871,35,50,overdue
33363,55,paid
186429,75,overdue
103729,30,overdue
142028,29,50,overdue
168368,40,pending
93338,25,overdue
136607,40,overdue
193432,55,overdue
87739,55,50,overdue
32492,29,overdue
195333,60,challenged
67945,45,50,overdue
42884,13,overdue
56320,30,challenged
45625,85,overdue
45145,45,overdue
129998,30,overdue
161150,40,pending
104499,80,overdue
113237,20,paid
92507,35,overdue
103141,40,50,paid
111396,70,paid
108876,40,paid
113133,41,overdue
70627,50,50,pending
87103,60,overdue
57596,65,50,challenged
64547,40,paid
117210,25,overdue
150104,60,overdue
92591,70,paid
131114,35,overdue
123587,18,overdue
38580,35,50,overdue
118805,60,50,overdue
102318,75,challenged
62035,80,50,overdue
195790,45,paid
81967,40,paid
102433,50,overdue
25943,35,overdue
152515,50,paid
193676,19,50,overdue
190383,65,overdue
176533,35,paid
46672,30,paid
188510,45,paid
159178,20,pending
167229,60,50,pending
84344,30,overdue
42283,40,paid
134493,80,overdue
61262,40,challenged
69964,45,overdue
176490,35,50,paid
119328,26,overdue
50138,40,overdue
125002,65,paid
13644,50,paid
173735,50,paid
105913,75,50,paid
201831,32,50,overdue
23635,40,overdue
142567,40,50,paid
136813,50,overdue
138157,14,50,overdue
161729,45,overdue
8182,35,paid
193980,70,overdue
96247,85,50,paid
46201,100,50,paid
142396,35,paid
111037,30,overdue
40338,70,overdue
132215,75,50,overdue
384,50,50,overdue
189146,50,overdue
45722,75,overdue
132210,35,overdue
64133,40,50,overdue
172941,65,paid
113059,40,overdue
115641,40,overdue
168051,65,overdue
173976,35,overdue
84771,70,50,overdue
11530,35,paid
106784,25,paid
97478,40,50,overdue
157175,30,overdue
166393,22,overdue
21826,19,overdue
169985,45,paid
130922,50,50,overdue
76353,60,overdue
181758,40,overdue
72336,30,overdue
201130,31,overdue
96068,70,50,paid
139787,40,overdue
34812,56,overdue
100268,55,paid
150069,50,challenged
121092,30,overdue
140531,25,overdue
9010,35,overdue
39659,55,paid
101669,40,paid
188931,29,50,overdue
68569,35,overdue
111681,35,50,overdue
117863,60,paid
178812,25,50,overdue
27477,60,50,challenged
80061,75,overdue
116458,21,50,overdue
50244,45,overdue
84472,35,paid
112678,55,50,overdue
145104,30,overdue
164971,35,paid
95912,45,50,overdue
105342,35,paid
28154,50,50,overdue
168246,85,paid
186672,55,paid
94226,65,50,overdue
60044,35,paid
49159,25,paid
154662,65,overdue
60857,50,pending
156496,60,paid
29955,45,paid
50277,37,overdue
190564,41,overdue
167674,45,50,overdue
89273,30,challenged
185087,65,paid
36450,21,50,overdue
163861,105,challenged
175635,65,paid
102891,35,overdue
73835,65,paid
46639,40,overdue
8434,30,pending
162789,40,overdue
108424,50,paid
155697,50,overdue
133812,30,50,overdue
163285,20,overdue
164166,45,overdue
188765,25,challenged
45379,40,paid
159552,65,overdue
186010,70,overdue
120981,40,50,overdue
1246,35,50,challenged
102849,105,overdue
193604,40,overdue
137842,55,50,overdue
91096,50,50,paid
120407,40,paid
52396,30,overdue
18357,45,overdue
34408,50,pending
162984,60,overdue
47332,57,overdue
9397,45,challenged
28583,45,overdue
150446,65,paid
19518,35,overdue
36288,25,overdue
136593,50,paid
150801,55,paid
168278,50,paid
94866,50,pending
115802,28,overdue
88864,55,challenged
187666,50,50,overdue
66844,35,overdue
69447,45,overdue
5569,45,challenged
4846,60,paid
51745,40,50,challenged
37786,60,paid
158636,25,overdue
160091,25,overdue
107001,35,challenged
194668,35,paid
13164,39,overdue
260,25,overdue
152277,50,overdue
171270,50,paid
55515,35,overdue
64633,25,paid
37221,30,overdue
113543,35,overdue
13112,50,paid
114138,40,paid
29119,55,paid
76287,50,overdue
102982,50,paid
190979,60,paid
102510,45,overdue
170777,70,overdue
57946,80,overdue
120330,70,50,overdue
76101,45,paid
61319,65,overdue
132796,40,overdue
190160,11,overdue
199298,50,50,paid
69148,50,overdue
129063,60,overdue
147166,50,50,overdue
23546,45,50,paid
110021,40,50,overdue
38801,30,pending
82726,45,paid
27818,40,overdue
127584,40,pending
13651,20,overdue
126694,65,paid
173172,50,overdue
164015,80,50,overdue
64867,75,50,paid
20387,62,overdue
13806,18,50,overdue
90243,50,overdue
135392,50,paid
116985,45,challenged
194966,40,pending
145621,70,overdue
142376,25,pending
22587,40,overdue
102720,80,overdue
16338,45,overdue
111004,30,overdue
28132,55,paid
132302,50,overdue
124584,33,overdue
70216,50,50,overdue
201850,30,50,paid
187128,35,paid
177702,25,overdue
106461,70,challenged
8311,45,overdue
143451,32,50,overdue
177779,40,50,paid
65560,55,challenged
109349,31,overdue
10273,55,challenged
64803,60,50,overdue
34356,25,overdue
95839,25,50,overdue
135452,30,paid
153629,39,50,overdue
53825,35,overdue
157791,65,50,overdue
160372,50,challenged
180841,40,50,overdue
27073,37,50,overdue
32656,35,50,paid
146664,50,overdue
142736,65,paid
101598,45,overdue
93370,45,50,overdue
194720,40,overdue
79098,50,50,overdue
159028,60,paid
194133,44,overdue
33455,45,50,paid
167220,50,overdue
194594,65,50,challenged
103611,31,overdue
54311,55,overdue
154637,55,paid
175540,90,50,paid
137349,45,paid
107828,60,overdue
201814,60,paid
92341,70,paid
107190,60,paid
133566,75,paid
133810,20,50,paid
140787,75,50,paid
185333,40,paid
91258,75,challenged
146873,55,paid
38116,50,50,paid
102799,25,50,overdue
114939,22,50,overdue
90067,55,challenged
36410,50,overdue
30195,70,challenged
196433,40,50,overdue
81361,23,overdue
171760,60,50,overdue
185769,75,paid
125463,55,overdue
36671,30,overdue
26450,60,overdue
24942,40,overdue
156814,95,overdue
83204,51,overdue
52717,35,paid
160995,60,50,challenged
104152,60,paid
12417,55,paid
51578,55,overdue
45299,50,50,paid
171566,50,50,overdue
159734,50,paid
127046,75,50,paid
26082,25,paid
158054,25,paid
136311,45,paid
